iter	RMSE
1499	0.01879775142
1500	0.01879574166
1501	0.01879271034
1502	0.01879029979
1503	0.01878684421
1504	0.01878364112
1505	0.01877969781
1506	0.01877287828
1507	0.01876912406
1508	0.0187670838
1509	0.01876398998
1510	0.01876082475
1511	0.01875809443
1512	0.01875593581
1513	0.01875114635
1514	0.01874592361
1515	0.01874278008
1516	0.01873881485
1517	0.01873663882
1518	0.01873361227
1519	0.01873003162
1520	0.01872642308
1521	0.01872221245
1522	0.0187184747
1523	0.0187140494
1524	0.01871110919
1525	0.01870819451
1526	0.01870516194
1527	0.01870191685
1528	0.01869914703
1529	0.01869732851
1530	0.01869466342
1531	0.01869157944
1532	0.01868939236
1533	0.01868692476
1534	0.01868254927
1535	0.01867777314
1536	0.01867513581
1537	0.01867189891
1538	0.01866706774
1539	0.01866371027
1540	0.01865939327
1541	0.01865592872
1542	0.01865334423
1543	0.01864945122
1544	0.01864720894
1545	0.01864317716
1546	0.01863982257
1547	0.01863802173
1548	0.01863490878
1549	0.01863071736
1550	0.01862784182
1551	0.01862424087
1552	0.01862135624
1553	0.01861892994
1554	0.01861508894
1555	0.01861185466
1556	0.01860937969
1557	0.01860467216
1558	0.0186022213
1559	0.01859976431
1560	0.01859539553
1561	0.01859379897
1562	0.0185905781
1563	0.01858618897
1564	0.01858065637
1565	0.01857660904
1566	0.01857159881
1567	0.01856902621
1568	0.01856479808
1569	0.0185628422
1570	0.01855765289
1571	0.01855383704
1572	0.01855096736
1573	0.01854860967
1574	0.01854370806
1575	0.01853957636
1576	0.01853759481
1577	0.01853451222
1578	0.01853202024
1579	0.01852845298
1580	0.01852445028
1581	0.01851684422
1582	0.01851217289
1583	0.01850998654
1584	0.01850646548
1585	0.01850359851
1586	0.01849886773
1587	0.01849547337
1588	0.01849087222
1589	0.01848820253
1590	0.01848445414
1591	0.01848304488
1592	0.01848071777
1593	0.01847857602
1594	0.01847467042
1595	0.01847185842
1596	0.01846706496
1597	0.01846456676
1598	0.01846084207
1599	0.01845672778
1600	0.01845273267
1601	0.01844978256
1602	0.01844675889
1603	0.01844450554
1604	0.01843751947
1605	0.01843397345
1606	0.01843044256
1607	0.01842622794
1608	0.01842276903
1609	0.01841963943
1610	0.01841754213
1611	0.01841521814
1612	0.01841151583
1613	0.01840855565
1614	0.01840696512
1615	0.01840367759
1616	0.01840145144
1617	0.01839867292
1618	0.01839379306
1619	0.01838963484
1620	0.01838705502
1621	0.01838472669
1622	0.01838126446
1623	0.01837826944
1624	0.01837504352
1625	0.01836982597
1626	0.01836741995
1627	0.01836334709
1628	0.0183602779
1629	0.01835538264
1630	0.01835310912
1631	0.01834795347
1632	0.01834506143
1633	0.01834128721
1634	0.01833589278
1635	0.01833233142
1636	0.01832976111
1637	0.01832559302
1638	0.01832188548
1639	0.01831829325
1640	0.01831112405
1641	0.01830885477
1642	0.01830556803
1643	0.01830218364
1644	0.0182994154
1645	0.01829637016
1646	0.0182934404
1647	0.01829038676
1648	0.01828808631
1649	0.01828469607
1650	0.01828111083
1651	0.01827664317
1652	0.01827515826
1653	0.01827198169
1654	0.01826913206
1655	0.01826522218
1656	0.01826326996
1657	0.01826059417
1658	0.01825769216
1659	0.01825553401
1660	0.01825300175
1661	0.01825012601
1662	0.01824667261
1663	0.01824340939
1664	0.01823914035
1665	0.01823574452
1666	0.01823292348
1667	0.0182303458
1668	0.01822728047
1669	0.01822473068
1670	0.01822074778
1671	0.01821670111
1672	0.01821314192
1673	0.01821056908
1674	0.01820676626
1675	0.01820414652
1676	0.01820073424
1677	0.01819828098
1678	0.0181967641
1679	0.01819443637
1680	0.01819156119
1681	0.01818875395
1682	0.01818559995
1683	0.01818349979
1684	0.01818033468
1685	0.01817556639
1686	0.01817343235
1687	0.01816851973
1688	0.01816593235
1689	0.01816405386
1690	0.01816219928
1691	0.01815839387
1692	0.01815434439
1693	0.01815325263
1694	0.0181511147
1695	0.01814671867
1696	0.01814436532
1697	0.01813943416
1698	0.01813681485
1699	0.01813360228
1700	0.01813089295
1701	0.01812858481
1702	0.01812601586
1703	0.01812250573
1704	0.01811897565
1705	0.01811750825
1706	0.01811352401
1707	0.01810877436
1708	0.01810541016
1709	0.01810265671
1710	0.0180999712
1711	0.01809733376
1712	0.01809471995
1713	0.0180918134
1714	0.01808619592
1715	0.01808145491
1716	0.01807871524
1717	0.01807677618
1718	0.01807402726
1719	0.01806946378
1720	0.01806710868
1721	0.01806355515
1722	0.0180587953
1723	0.0180555681
1724	0.01805224547
1725	0.01804791132
1726	0.01804293848
1727	0.0180390006
1728	0.01803619412
1729	0.0180314542
1730	0.0180293281
1731	0.01802622052
1732	0.018024683
1733	0.01802196656
1734	0.01801860604
1735	0.01801455009
1736	0.01801168368
1737	0.01800762296
1738	0.01800594593
1739	0.01800234018
1740	0.01799949115
1741	0.01799656792
1742	0.01799424327
1743	0.01799184111
1744	0.01798780246
1745	0.01798573738
1746	0.01798199992
1747	0.01797694841
1748	0.01797409528
1749	0.01797179723
1750	0.0179685983
1751	0.01796531038
1752	0.01796382291
1753	0.01796077942
1754	0.01795917762
1755	0.01795676911
1756	0.01795402106
1757	0.01795195067
1758	0.01794898308
1759	0.01794586637
1760	0.01793962485
1761	0.01793810829
1762	0.01793558771
1763	0.01793304782
1764	0.01792922554
1765	0.01792740511
1766	0.01792388876
1767	0.01792032281
1768	0.01791651632
1769	0.01791275219
1770	0.01790888687
1771	0.0179058901
1772	0.01790197717
1773	0.01790014525
1774	0.01789633984
1775	0.01789225526
1776	0.01788965261
1777	0.01788845526
1778	0.01788669351
1779	0.01788467489
1780	0.01788060077
1781	0.01787666197
1782	0.01787336584
1783	0.01787095669
1784	0.01786880506
1785	0.0178658992
1786	0.01786344398
1787	0.01786032707
1788	0.0178555943
1789	0.01785313567
1790	0.01785051381
1791	0.01784811035
1792	0.0178434862
1793	0.0178416659
1794	0.01783778114
1795	0.01783549332
1796	0.01783224872
1797	0.01782949536
1798	0.01782743289
1799	0.01782391559
1800	0.01782200592
1801	0.01781887852
1802	0.01781554745
1803	0.01781296908
1804	0.01781044519
1805	0.01780412332
1806	0.01780087666
1807	0.01779835606
1808	0.01779426666
